1.211388345717638038e-01,1.486184699108143437e-01,-1.982645678529525168e-02,1.684449266961096092e-01
1.230926867422761223e-01,3.914082650036369015e-01,-1.738414157215485006e-02,4.087924065757917447e-01
1.250465389127884408e-01,4.850872604614783201e-01,-1.491273953852167294e-02,5.000000000000000000e-01
1.270003910833007732e-01,3.975431398569805874e-01,-1.124926671881105317e-02,4.087924065757916336e-01
1.289542432538130778e-01,1.608591327970088913e-01,-7.585793899100485432e-03,1.684449266961093872e-01
1.309080954243254102e-01,-1.372786998168399886e-01,-3.922321079389865656e-03,-1.333563787374501264e-01
1.328619475948377149e-01,-3.867640749410463097e-01,-2.588482596792979207e-04,-3.865052266813669979e-01
1.348157997653500473e-01,-4.929708540726260302e-01,5.674374266718891155e-03,-4.986452283393449370e-01
1.367696519358623519e-01,-4.170841427005670954e-01,1.178016229956985877e-02,-4.288643050001369472e-01
1.387235041063746843e-01,-1.847347066700753826e-01,1.788595033242091487e-02,-2.026206570024962905e-01
1.406773562768869890e-01,1.215368993733348391e-01,2.399173836527188422e-02,9.754516100806295831e-02
1.426312084473993214e-01,3.894538392577318597e-01,2.733029778199904877e-02,3.621235414757328352e-01
1.445850606179116260e-01,5.247097701508356415e-01,3.012151516844519678e-02,4.945882549823903962e-01
1.465389127884239584e-01,4.795248831526491839e-01,3.291273255489138294e-02,4.466121505977578288e-01
1.484927649589362630e-01,2.727926194884780497e-01,3.709425107547915240e-02,2.356983684129989043e-01
1.504466171294485954e-01,-1.580721479945174091e-02,4.539812280015655815e-02,-6.120533759960829906e-02
1.524004692999609001e-01,-2.820774828986757354e-01,5.370199452483384595e-02,-3.357794774235095536e-01
1.543543214704732325e-01,-4.258451987697531860e-01,6.200586624951125170e-02,-4.878510650192644515e-01
1.563081736409855371e-01,-3.917841151019486046e-01,7.015565115369576388e-02,-4.619397662556443684e-01
1.582620258114978695e-01,-1.900162131504334606e-01,7.748259679311700343e-02,-2.674988099435504640e-01
1.602158779820102019e-01,1.093433795962452937e-01,8.480954243253824298e-02,2.453383716370705764e-02
1.621697301525225066e-01,3.997522833622715321e-01,9.213648807195938539e-02,3.076157952903121329e-01
1.641235823230348390e-01,5.778409148352084967e-01,9.937074696910450089e-02,4.784701678661040236e-01
1.660774344935471436e-01,5.799963937771600575e-01,1.052323034806414287e-01,4.747640902965186704e-01
1.680312866640594760e-01,4.089435122383957566e-01,1.110938599921784398e-01,2.978496522462173446e-01
1.699851388345717806e-01,1.292260307651720563e-01,1.169554165037153676e-01,1.227061426145669917e-02
1.719389910050841130e-01,-1.549681434945484881e-01,1.228169730152523786e-01,-2.777851165098008668e-01
1.738928431755964177e-01,-3.352152105241350544e-01,1.312811888932343685e-01,-4.664963994173694228e-01
1.758466953461087501e-01,-3.451863344580461401e-01,1.398292921392258192e-01,-4.850156265972719316e-01
1.778005475166210547e-01,-1.782090260916707747e-01,1.483773953852171590e-01,-3.265864214768879337e-01
1.797543996871333871e-01,1.079169284664256157e-01,1.569254986312086098e-01,-4.900857016478300104e-02
1.817082518576456918e-01,4.087197257590041710e-01,1.622706296441142337e-01,2.464490961148899095e-01
1.836621040281580242e-01,6.191499066321157763e-01,1.671552600703950786e-01,4.519946465617207254e-01
1.856159561986703288e-01,6.646787116911467841e-01,1.720398904966758125e-01,4.926388211944709439e-01
1.875698083691826612e-01,5.304779115162314707e-01,1.769245209229566296e-01,3.535533905932748966e-01
1.895236605396949936e-01,2.719699102441668348e-01,1.864889658640149495e-01,8.548094438015191310e-02
1.914775127102072982e-01,-1.640283304398520992e-02,1.973747136711549166e-01,-2.137775467151401265e-01
1.934313648807196306e-01,-2.267830340760602914e-01,2.082604614782950503e-01,-4.350434955543553417e-01
1.953852170512319353e-01,-2.801108420220585482e-01,2.174815213140399162e-01,-4.975923633360984644e-01
1.973390692217442677e-01,-1.586805867260620562e-01,2.199238365271803386e-01,-3.786044232532423948e-01
1.992929213922565723e-01,1.008760617886888394e-01,2.223661517403207055e-01,-1.214900899516318661e-01
2.012467735627689047e-01,4.047559852209555720e-01,2.248084669534611280e-01,1.799475182674944163e-01
2.032006257332812094e-01,6.437379348176770488e-01,2.280031286664059853e-01,4.157348061512710080e-01
2.051544779037935418e-01,7.376217988670699111e-01,2.377723895189676750e-01,4.998494093481021805e-01
2.071083300743058464e-01,6.491454161118509480e-01,2.475416503715292260e-01,4.016037657403217498e-01
2.090621822448181788e-01,4.141517814235386452e-01,2.573109112240909435e-01,1.568408701994477017e-01
2.110160344153304834e-01,1.219157861283401978e-01,2.670581247555730564e-01,-1.451423386272328586e-01
2.129698865858428158e-01,-1.200323749396219886e-01,2.741408388736802371e-01,-3.941732138133022256e-01
2.149237387563551205e-01,-2.181741751107986738e-01,2.812235529917873067e-01,-4.993977281025859805e-01
2.168775909268674529e-01,-1.341205155149595707e-01,2.883062671098944874e-01,-4.224267826248540580e-01
2.188314430973797853e-01,1.040472650454529469e-01,2.953889812280017235e-01,-1.913417161825487767e-01
2.207852952678920899e-01,4.055506200784345094e-01,2.959999999999999853e-01,1.095506200784345102e-01
2.227391474384044223e-01,6.664755626774769848e-01,2.959999999999999853e-01,3.704755626774770549e-01
2.246929996089167270e-01,7.922397672993550799e-01,2.959999999999999853e-01,4.962397672993550390e-01
2.266468517794290594e-01,7.369606321741789534e-01,2.959999999999999853e-01,4.409606321741789681e-01
2.286007039499413640e-01,5.230923847557903406e-01,2.982867199284876536e-01,2.248056648273026592e-01
2.305545561204536964e-01,2.277127000872554707e-01,3.010779373149338189e-01,-7.336523722767834821e-02
2.325084082909660010e-01,-4.090111766715437414e-02,3.038691547013799843e-01,-3.447702723685343584e-01
2.344622604614783334e-01,-1.849704657784627115e-01,3.054221744231521152e-01,-4.903926402016148267e-01
2.364161126319906381e-01,-1.541250186417528756e-01,3.029798592100116927e-01,-4.571048778517645683e-01
2.383699648025029705e-01,4.348617190025916290e-02,3.005375439968712703e-01,-2.570513720966121074e-01
2.403238169730152751e-01,3.348775105835599120e-01,2.980952287837309034e-01,3.678228179982902246e-02
2.422776691435276075e-01,6.128842642953534758e-01,2.956876222135313981e-01,3.171966420818220778e-01
2.442315213140399122e-01,7.753775714194238722e-01,2.934895385217050623e-01,4.818880328977188099e-01
2.461853734845522446e-01,7.620634874213891852e-01,2.912914548298787265e-01,4.707720325915105142e-01
2.481392256550645492e-01,5.769974668469779466e-01,2.890933711380523352e-01,2.879040957089255559e-01
2.500930778255768816e-01,2.865927845131008844e-01,2.865927845131011065e-01,-2.455483404660589927e-16
2.520469299960891862e-01,-9.859414441810376850e-03,2.780446812671097945e-01,-2.879040957089201713e-01
2.540007821666015464e-01,-2.012754545703924203e-01,2.694965780211182604e-01,-4.707720325915106807e-01
2.559546343371138510e-01,-2.209395581225936378e-01,2.609484747751269484e-01,-4.818880328977205862e-01
2.579084865076261557e-01,-6.479627055268610825e-02,2.524003715291355809e-01,-3.171966420818216892e-01
2.598623386781384603e-01,2.059060248094721213e-01,2.426883066093077357e-01,-3.678228179983561441e-02
2.618161908486508205e-01,4.899704178533584309e-01,2.329190457567459349e-01,2.570513720966124960e-01
2.637700430191631251e-01,6.802546627559492576e-01,2.231497849041844395e-01,4.571048778517647904e-01
2.657238951896754298e-01,7.037731642532389920e-01,2.133805240516229162e-01,4.903926402016161035e-01
2.676777473601877344e-01,5.498196047334705794e-01,2.050493323649365818e-01,3.447702723685340254e-01
2.696315995307000946e-01,2.703200391719274287e-01,1.969548019442425302e-01,7.336523722768489852e-02
2.715854517012123992e-01,-3.594539330375440267e-02,1.888602715235487006e-01,-2.248056648273031033e-01
2.735393038717247038e-01,-2.613312813724550931e-01,1.796293508017207385e-01,-4.409606321741758594e-01
2.754931560422370085e-01,-3.288219925633361074e-01,1.674177747360188484e-01,-4.962397672993549835e-01
2.774470082127493686e-01,-2.152693640071649539e-01,1.552061986703165974e-01,-3.704755626774815513e-01
2.794008603832616733e-01,3.344400252618066893e-02,1.429946226046147073e-01,-1.095506200784340384e-01
2.813547125537739779e-01,3.223907971367859782e-01,1.310490809542432800e-01,1.913417161825426704e-01
2.833085647242863381e-01,5.427296766412794682e-01,1.203028940164252159e-01,4.224267826248542801e-01
2.852624168947986427e-01,6.089544351811937428e-01,1.095567070786074709e-01,4.993977281025863135e-01
2.872162690653109474e-01,4.929837339540960039e-01,9.881052014078972601e-02,3.941732138133062779e-01
2.891701212358232520e-01,2.331854066757264587e-01,8.804306804849408585e-02,1.451423386272323868e-01
2.911239734063356122e-01,-7.978822061007935507e-02,7.705264958936207387e-02,-1.568408701994414289e-01
2.930778255768479168e-01,-3.355415346100916740e-01,6.606223113023036719e-02,-4.016037657403220273e-01
2.950316777473602214e-01,-4.447775966770033396e-01,5.507181267109866746e-02,-4.998494093481020140e-01
2.969855299178725261e-01,-3.716534119393057334e-01,4.408139421196696078e-02,-4.157348061512726733e-01
2.989393820883848862e-01,-1.454020059483736582e-01,3.454551231912361686e-02,-1.799475182674972751e-01
3.008932342588971909e-01,1.465105729395084766e-01,2.502048298787614214e-02,1.214900899516323379e-01
3.028470864294094955e-01,3.940998769098690846e-01,1.549545365662866395e-02,3.786044232532403964e-01
3.048009385999218002e-01,5.035627876614796605e-01,5.970424325381189223e-03,4.975923633360985199e-01
3.067547907704341603e-01,4.334630301652287465e-01,-1.580465389128120866e-03,4.350434955543568405e-01
3.087086429409464650e-01,2.048701356865904322e-01,-8.907411028549257204e-03,2.137775467151396824e-01
3.106624951114587696e-01,-1.017153010481192804e-01,-1.623435666797039267e-02,-8.548094438014888774e-02
3.126163472819710742e-01,-3.771146929006616855e-01,-2.356130230739152814e-02,-3.535533905932701781e-01
3.145701994524834344e-01,-5.241439332119017802e-01,-3.150511201743136369e-02,-4.926388211944704443e-01
3.165240516229957390e-01,-4.915942889998487497e-01,-3.959964243812519324e-02,-4.519946465617235565e-01
3.184779037935080437e-01,-2.941432689737115691e-01,-4.769417285881901586e-02,-2.464490961148925741e-01
3.204317559640204038e-01,-5.531124790249079826e-03,-5.453969495502549586e-02,4.900857016477641603e-02
3.223856081345327085e-01,2.696044113087224248e-01,-5.698201016816587666e-02,3.265864214768883222e-01
3.243394603050450131e-01,4.255913012159649456e-01,-5.942432538130625053e-02,4.850156265972712100e-01
3.262933124755573178e-01,4.046297588229226250e-01,-6.186664059444663133e-02,4.664963994173692563e-01
3.282471646460696779e-01,2.140940723173904991e-01,-6.369104419241292114e-02,2.777851165098034203e-01
3.302010168165819826e-01,-7.351934324072972871e-02,-6.124872897927254034e-02,-1.227061426145719010e-02
3.321548689870942872e-01,-3.566560660123470616e-01,-5.880641376613215954e-02,-2.978496522462149021e-01
3.341087211576065918e-01,-5.311281888495084091e-01,-5.636409855299178567e-02,-4.747640902965166165e-01
3.360625733281189520e-01,-5.326266011864022598e-01,-5.415643332029732721e-02,-4.784701678661049118e-01
3.380164254986312566e-01,-3.666568590368954328e-01,-5.904106374657811657e-02,-3.076157952903172954e-01
3.399702776691435613e-01,-8.845953133656903056e-02,-6.392569417285891287e-02,-2.453383716371011422e-02
3.419241298396558659e-01,1.986884853444051968e-01,-6.881032459913970223e-02,2.674988099435449129e-01
3.438779820101682261e-01,3.882448112302225307e-01,-7.369495502542063037e-02,4.619397662556431472e-01
3.458318341806805307e-01,4.127061686563398002e-01,-7.514489636292534525e-02,4.878510650192651177e-01
3.477856863511928354e-01,2.594134234540136363e-01,-7.636605396949552871e-02,3.357794774235091650e-01
3.497395385217051955e-01,-1.638187397645442939e-02,-7.758721157606576768e-02,6.120533759961133830e-02
3.516933906922175002e-01,-3.145067375956352995e-01,-7.880836918263595114e-02,-2.356983684129993206e-01
3.536472428627298048e-01,-5.279653546873704917e-01,-8.135320408961403682e-02,-4.466121505977564410e-01
3.556010950332421094e-01,-5.787326764584505012e-01,-8.414442147606017441e-02,-4.945882549823903407e-01
3.575549472037544696e-01,-4.490591803382413261e-01,-8.693563886250640915e-02,-3.621235414757349447e-01
3.595087993742667742e-01,-1.865451610080694489e-01,-8.899999999999999578e-02,-9.754516100806945311e-02
3.614626515447790789e-01,1.136206570024934914e-01,-8.899999999999999578e-02,2.026206570024934872e-01
3.634165037152913835e-01,3.398643050001335375e-01,-8.899999999999999578e-02,4.288643050001335610e-01
3.653703558858037437e-01,4.096452283393451355e-01,-8.899999999999999578e-02,4.986452283393451590e-01
3.673242080563160483e-01,2.973025966461737002e-01,-8.920263003519753042e-02,3.865052266813712167e-01
3.692780602268283530e-01,4.293259109568192677e-02,-9.042378764176772776e-02,1.333563787374496545e-01
3.712319123973406576e-01,-2.600898719444444396e-01,-9.164494524833791123e-02,-1.684449266961065006e-01
3.731857645678530178e-01,-5.016585094307000059e-01,-9.286610285490813632e-02,-4.087924065757919112e-01
3.751396167383653224e-01,-5.939999999999999725e-01,-9.400000000000000022e-02,-5.000000000000000000e-01
3.770934689088776270e-01,-5.027924065757914951e-01,-9.400000000000000022e-02,-4.087924065757914671e-01
3.790473210793899872e-01,-2.624449266961125238e-01,-9.400000000000000022e-02,-1.684449266961124958e-01
3.810011732499022918e-01,3.935637873745034820e-02,-9.400000000000000022e-02,1.333563787374503484e-01
3.829550254204145965e-01,2.925052266813671364e-01,-9.400000000000000022e-02,3.865052266813671644e-01
3.849088775909269011e-01,4.046452283393446869e-01,-9.400000000000000022e-02,4.986452283393447149e-01
3.868627297614392613e-01,3.348643050001367527e-01,-9.400000000000000022e-02,4.288643050001367807e-01
3.888165819319515659e-01,1.086206570024993157e-01,-9.400000000000000022e-02,2.026206570024993159e-01
3.907704341024638706e-01,-1.915451610080632083e-01,-9.400000000000000022e-02,-9.754516100806320811e-02
3.927242862729761752e-01,-4.536602753714789049e-01,-9.153673389574834562e-02,-3.621235414757305593e-01
3.946781384434885354e-01,-5.833337714916926320e-01,-8.874551650930212476e-02,-4.945882549823904517e-01
3.966319906140008400e-01,-5.325664497206152870e-01,-8.595429912285597329e-02,-4.466121505977593276e-01
3.985858427845131446e-01,-3.200645201533193762e-01,-8.436615174032070785e-02,-2.356983684129986822e-01
4.005396949550254493e-01,-2.438197174728587435e-02,-8.558730934689089132e-02,6.120533759960501696e-02
4.024935471255378094e-01,2.489710104700486037e-01,-8.680846695346111641e-02,3.357794774235097202e-01
4.044473992960501141e-01,3.998214404592324023e-01,-8.802962456003129987e-02,4.878510650192637299e-01
4.064012514665624187e-01,3.726889840890441064e-01,-8.925078216660149721e-02,4.619397662556455897e-01
4.083551036370747789e-01,1.770268701703785752e-01,-9.047193977317172231e-02,2.674988099435502975e-01
4.103089558075870835e-01,-1.162269345434456813e-01,-9.169309737974191965e-02,-2.453383716370375472e-02
4.122628079780993882e-01,-4.005300502766188098e-01,-9.291425498631211699e-02,-3.076157952903066928e-01
4.142166601486116928e-01,-5.723347552732227506e-01,-9.386458740711767224e-02,-4.784701678661051338e-01
4.161705123191240530e-01,-5.674075200970660759e-01,-9.264342980054746102e-02,-4.747640902965186149e-01
4.181243644896363576e-01,-3.892719244401972589e-01,-9.142227219397726368e-02,-2.978496522462200091e-01
4.200782166601486622e-01,-1.024717288488706246e-01,-9.020111458740706634e-02,-1.227061426146355654e-02
4.220320688306609669e-01,1.888252025481302609e-01,-8.895991396167376997e-02,2.777851165098040309e-01
4.239859210011733270e-01,3.799788006688362141e-01,-8.651759874853331977e-02,4.664963994173695339e-01
4.259397731716856317e-01,4.009403430618797559e-01,-8.407528353539295285e-02,4.850156265972727088e-01
4.278936253421979363e-01,2.449534531546405658e-01,-8.163296832225257205e-02,3.265864214768931517e-01
4.298474775127102410e-01,-3.018208294432236927e-02,-7.919065310911219124e-02,4.900857016478982198e-02
4.318013296832226011e-01,-3.265749271669073361e-01,-8.012583105201412370e-02,-2.464490961148932124e-01
4.337551818537349058e-01,-5.333416352203051991e-01,-8.134698865858432104e-02,-4.519946465617208364e-01
4.357090340242472104e-01,-5.752069674596260729e-01,-8.256814626515451838e-02,-4.926388211944714990e-01
4.376628861947595706e-01,-4.373426944650044557e-01,-8.378930387172472960e-02,-3.535533905932797261e-01
4.396167383652718752e-01,-1.694809443801481574e-01,-8.400000000000000522e-02,-8.548094438014816610e-02
4.415705905357841798e-01,1.297775467151403572e-01,-8.400000000000000522e-02,2.137775467151403486e-01
4.435244427062964845e-01,3.510434955543537128e-01,-8.400000000000000522e-02,4.350434955543537319e-01
4.454782948768088446e-01,4.150870348261267995e-01,-8.250532850997238654e-02,4.975923633360991860e-01
4.474321470473211493e-01,3.022048827761185108e-01,-7.639954047712144147e-02,3.786044232532399523e-01
4.493859992178334539e-01,5.119633750736113376e-02,-7.029375244427049640e-02,1.214900899516316302e-01
4.513398513883457586e-01,-2.441354826789108867e-01,-6.418796441141953746e-02,-1.799475182674913354e-01
4.532937035588581187e-01,-4.752855003241281406e-01,-5.955069417285894368e-02,-4.157348061512691761e-01
4.552475557293704234e-01,-5.630635763406718342e-01,-6.321416699256951488e-02,-4.998494093481023470e-01
4.572014078998827280e-01,-4.684814055526016485e-01,-6.687763981228007915e-02,-4.016037657403215833e-01
4.591552600703950326e-01,-2.273819828314381231e-01,-7.054111263199064341e-02,-1.568408701994474796e-01
4.611091122409073928e-01,7.127872892836052687e-02,-7.386360969886578143e-02,1.451423386272263083e-01
4.630629644114196974e-01,3.227519193275726339e-01,-7.142129448572538675e-02,3.941732138132980068e-01
4.650168165819320021e-01,4.304187488300013076e-01,-6.897897927258499207e-02,4.993977281025863135e-01
4.669706687524443067e-01,3.558901185654093635e-01,-6.653666405944459739e-02,4.224267826248539470e-01
4.689245209229566669e-01,1.272473673362444213e-01,-6.409434884630413332e-02,1.913417161825485546e-01
4.708783730934689715e-01,-1.747246032618459677e-01,-6.517398318341813268e-02,-1.095506200784278211e-01
4.728322252639812762e-01,-4.368707034674703116e-01,-6.639514078998831614e-02,-3.704755626774819954e-01
4.747860774344936363e-01,-5.638560656959136219e-01,-6.761629839655854124e-02,-4.962397672993550390e-01
4.767399296050059410e-01,-5.097980881773076511e-01,-6.883745600312873858e-02,-4.409606321741788570e-01
4.786937817755182456e-01,-2.925958207019386248e-01,-6.779015587462981773e-02,-2.248056648273087932e-01
4.806476339460305502e-01,6.970690046264840789e-03,-6.639454718140673506e-02,7.336523722767157585e-02
4.826014861165429104e-01,2.797713338803509697e-01,-6.499893848818362463e-02,3.447702723685345805e-01
4.845553382870552150e-01,4.263926402016148809e-01,-6.400000000000000133e-02,4.903926402016148822e-01
4.865091904575675197e-01,3.931048778517673425e-01,-6.400000000000000133e-02,4.571048778517673439e-01
4.884630426280798243e-01,1.930513720966179902e-01,-6.400000000000000133e-02,2.570513720966179916e-01
4.904168947985921845e-01,-1.007822817998363513e-01,-6.400000000000000133e-02,-3.678228179983634993e-02
4.923707469691044891e-01,-3.814283589375125905e-01,-6.423171685569031841e-02,-3.171966420818222443e-01
4.943245991396167938e-01,-5.473409073599793118e-01,-6.545287446226050188e-02,-4.818880328977188654e-01
4.962784513101290984e-01,-5.374460646603435032e-01,-6.667403206883068534e-02,-4.707720325915127901e-01
4.982323034806414586e-01,-3.557992853843204850e-01,-6.789518967540092431e-02,-2.879040957089195607e-01
5.001861556511537632e-01,-6.865095815408621405e-02,-6.865095815408669977e-02,4.910966809321179854e-16
5.021400078216661234e-01,2.229166103745443550e-01,-6.498748533437602448e-02,2.879040957089203934e-01
5.040938599921783725e-01,4.094480200768427780e-01,-6.132401251466555736e-02,4.707720325915083492e-01
5.060477121626907326e-01,4.242274932027675360e-01,-5.766053969495488901e-02,4.818880328977224181e-01
5.080015643332030928e-01,2.631946866653176453e-01,-5.400195541650385650e-02,3.171966420818215227e-01
5.099554165037153419e-01,-1.966198882980879636e-02,-5.644427062964416791e-02,3.678228179983537155e-02
5.119092686742277021e-01,-3.159379579393912230e-01,-5.888658584278461117e-02,-2.570513720966066118e-01
5.138631208447399512e-01,-5.184337789076869374e-01,-6.132890105592492258e-02,-4.571048778517620148e-01
5.158169730152523114e-01,-5.541638564706801162e-01,-6.377121626906537277e-02,-4.903926402016147157e-01
5.177708251857646715e-01,-4.100351475012228852e-01,-6.526487513268904028e-02,-3.447702723685338588e-01
5.197246773562769206e-01,-1.400257210535967300e-01,-6.666048382591208132e-02,-7.336523722768464872e-02
5.216785295267892808e-01,1.567495723081617776e-01,-6.805609251913519175e-02,2.248056648272969693e-01
5.236323816973016410e-01,3.719606321741793509e-01,-6.900000000000000577e-02,4.409606321741793566e-01
5.255862338678138901e-01,4.272397672993549222e-01,-6.900000000000000577e-02,4.962397672993549280e-01
5.275400860383262502e-01,3.014755626774813235e-01,-6.900000000000000577e-02,3.704755626774813293e-01
5.294939382088384994e-01,4.055062007844072169e-02,-6.900000000000000577e-02,1.095506200784407275e-01
5.314477903793508595e-01,-2.603417161825363202e-01,-6.900000000000000577e-02,-1.913417161825363422e-01
5.334016425498632197e-01,-4.914267826248544524e-01,-6.900000000000000577e-02,-4.224267826248544466e-01
5.353554947203754688e-01,-5.683977281025862638e-01,-6.900000000000000577e-02,-4.993977281025862580e-01
5.373093468908878290e-01,-4.631732138133061172e-01,-6.900000000000000577e-02,-3.941732138133061114e-01
5.392631990614001891e-01,-2.139778392138638741e-01,-6.883550058662490923e-02,-1.451423386272389648e-01
5.412170512319124382e-01,8.922652721939364207e-02,-6.761434298005475352e-02,1.568408701994483956e-01
5.431709034024247984e-01,3.352105803668376516e-01,-6.639318537348452842e-02,4.016037657403221939e-01
5.451247555729371586e-01,4.346773815811877384e-01,-6.517202776691430333e-02,4.998494093481020140e-01
5.470786077434494077e-01,3.516856763116206208e-01,-6.404912983965585505e-02,4.157348061512765036e-01
5.490324599139617678e-01,1.146772308212775787e-01,-6.527028744622608014e-02,1.799475182675036589e-01
